PO_ID,Supplier_ID,Raw_Material_ID,Order_Date,Order_Quantity,Unit_Cost,Delivery_Date_Planned,Delivery_Date_Actual,Total_Cost
PO000848,SUP00014,PROD00101,2021-04-18,10,56.15371312277697,2023-04-08,2021-08-15,650.2214585570333
PO000817,SUP00097,PROD00177,2023-01-04,15,46.40241042136043,2022-03-01,2021-06-22,635.8539388524821
PO000450,SUP00092,PROD00084,2022-11-14,9,53.71386795624262,2024-01-17,2022-08-13,425.2268360082896
PO000495,SUP00018,PROD00133,2023-11-03,12,58.83179996610985,2024-01-14,2023-04-08,683.9523755719242
PO001169,SUP00055,PROD00004,2023-01-21,15,52.15083966588151,2021-02-18,2023-06-16,755.5938623578847
PO000636,SUP00067,PROD00131,2021-07-18,12,51.93467219329267,2023-01-25,2022-06-04,568.2585611302165
PO001661,SUP00058,PROD00120,2021-07-20,12,63.114150758900635,2021-07-24,2022-02-10,704.4050804367305
PO000223,SUP00098,PROD00051,2022-04-29,8,75.66418696900979,2022-01-31,2023-08-09,726.7807801203008
PO001156,SUP00031,PROD00071,2022-04-05,8,28.31134230130186,2021-05-29,2022-04-05,335.04191722809935
PO000321,SUP00059,PROD00192,2022-06-17,13,8.84460494412287,2024-02-07,2022-11-29,205.07380737418694
PO001057,SUP00039,PROD00170,2022-07-19,7,15.16676246961411,2022-01-27,2022-12-07,40.72038147863233
PO001106,SUP00047,PROD00023,2023-01-08,13,45.82213205016139,2022-03-25,2021-03-18,579.9077481354284
PO001285,SUP00085,PROD00175,2023-02-25,15,17.705007377909045,2021-11-07,2022-03-30,351.20365969622463
PO000855,SUP00017,PROD00038,2023-12-30,7,36.82787744403028,2023-02-04,2021-09-19,169.71796872979291
PO001019,SUP00035,PROD00105,2023-03-29,9,9.31708950257607,2021-12-30,2023-12-30,68.79437620988081
PO000362,SUP00053,PROD00200,2022-04-05,10,65.48555527615027,2022-04-08,2024-04-09,600.668288682226
PO000927,SUP00007,PROD00013,2022-09-26,8,77.20493445226953,2023-01-25,2023-10-05,830.1742084514445
PO000747,SUP00051,PROD00089,2023-06-12,15,42.27570805954609,2022-09-25,2022-04-24,643.3876972929006
PO001333,SUP00088,PROD00067,2022-12-29,8,45.434088730159445,2021-07-06,2023-08-09,330.7991731010772
PO000870,SUP00029,PROD00047,2023-04-24,12,24.03306637530727,2021-06-29,2023-05-08,305.5420422145711
PO001559,SUP00046,PROD00037,2021-07-24,9,14.74763347200964,2023-07-05,2023-09-29,161.73180275104562
PO000852,SUP00078,PROD00188,2021-06-14,7,71.56009961479711,2022-07-02,2023-01-24,593.9707627043489
PO000472,SUP00064,PROD00036,2023-09-23,11,16.262916827653946,2023-10-07,2024-03-21,230.25936630937548
PO000548,SUP00075,PROD00199,2021-09-30,9,58.45305671140517,2023-01-15,2022-10-14,557.7330148942933
PO000091,SUP00083,PROD00127,2023-12-14,9,34.235314787276415,2021-02-24,2021-07-18,326.84318280881587
PO001080,SUP00003,PROD00134,2021-04-23,10,64.19033111577565,2021-12-30,2022-09-23,774.1236753579831
PO001662,SUP00005,PROD00114,2024-02-08,9,23.808654359457233,2024-04-04,2023-07-30,192.27815957309892
PO001539,SUP00001,PROD00011,2021-10-09,4,71.36659923333346,2023-05-13,2023-10-05,331.0802348505707
PO000876,SUP00075,PROD00081,2021-07-19,10,47.35913256742802,2023-05-07,2021-04-03,438.289754508586
PO000393,SUP00049,PROD00058,2021-12-02,9,21.083226768389615,2023-11-03,2023-11-26,110.96866677204822
PO001727,SUP00002,PROD00055,2022-08-05,9,38.578417486404156,2021-07-24,2021-10-30,313.5120760190786
PO000114,SUP00083,PROD00052,2021-12-08,19,27.01060850895003,2023-06-26,2023-01-02,428.0528308940257
PO000799,SUP00037,PROD00133,2024-03-18,11,54.05151908424921,2021-10-24,2022-11-03,518.7813141235495
PO001714,SUP00088,PROD00098,2021-09-04,12,13.015068471848119,2021-01-20,2022-08-27,177.0291115868376
PO000787,SUP00069,PROD00037,2023-07-09,11,50.8215807622426,2023-01-24,2022-03-07,508.11305048040424
PO000236,SUP00061,PROD00075,2021-05-05,10,45.79308272361364,2024-03-31,2024-04-27,454.19966441604686
PO000532,SUP00082,PROD00079,2023-02-14,7,42.31819022356192,2023-11-15,2023-08-14,178.144659667075
PO001201,SUP00088,PROD00046,2021-06-26,16,69.92787408962427,2021-06-01,2022-02-11,1015.8354038607812
PO000305,SUP00079,PROD00100,2024-04-14,6,42.36122856555758,2022-06-01,2022-08-29,326.3495740043748
PO001310,SUP00020,PROD00045,2021-07-25,12,52.87749396215476,2023-01-06,2022-04-09,674.8765274706772
PO000877,SUP00055,PROD00019,2021-07-12,11,69.11943005943243,2022-05-21,2023-04-24,756.3527799108958
PO000669,SUP00004,PROD00143,2023-02-16,8,3.1532225221052945,2021-05-22,2022-06-30,29.480944032475673
PO000482,SUP00014,PROD00038,2022-03-21,10,13.591233816592501,2021-04-30,2021-06-11,102.95189829059494
PO001647,SUP00005,PROD00078,2023-06-22,5,29.082358392629992,2024-01-05,2023-10-24,181.79837582968727
PO000794,SUP00013,PROD00135,2024-04-01,4,68.12654861659833,2021-03-20,2022-02-11,337.7011807797886
PO001477,SUP00080,PROD00031,2021-10-22,9,26.032797142856673,2021-02-12,2022-08-31,252.90911640596997
PO000881,SUP00014,PROD00176,2021-08-29,8,73.10022617142683,2021-10-02,2024-01-25,713.6767750483452
PO000184,SUP00026,PROD00022,2021-02-07,10,42.275687087534465,2022-05-03,2022-10-18,457.38323894177455
PO000882,SUP00024,PROD00029,2022-12-18,13,58.191711327242594,2024-03-16,2023-01-29,722.1787658718462
PO001016,SUP00040,PROD00027,2024-01-10,9,77.87457514459498,2024-02-01,2023-07-03,931.5355563199404
PO000916,SUP00055,PROD00105,2021-04-25,10,5.608703357171587,2022-11-22,2022-02-26,40.51093904432652
PO001633,SUP00093,PROD00087,2022-12-28,18,79.32822809109996,2022-06-16,2021-04-23,1355.2328127912908
PO001822,SUP00071,PROD00196,2021-01-20,7,23.32082857115006,2023-11-13,2021-01-16,137.9199345177445
PO001574,SUP00069,PROD00060,2021-06-19,9,27.071302752528414,2021-08-01,2021-05-08,176.9539180207933
PO001166,SUP00051,PROD00124,2023-11-25,12,33.55784936843687,2022-01-21,2023-09-15,404.77836384899194
PO001083,SUP00030,PROD00025,2022-08-12,8,26.903521049283892,2021-12-25,2023-05-30,132.48463621653303
PO001290,SUP00076,PROD00111,2023-05-11,7,9.114726372141982,2023-11-10,2022-05-05,46.96657478749282
PO000576,SUP00043,PROD00134,2021-06-11,11,44.153403784720474,2024-03-23,2023-03-02,420.6267172833472
PO001624,SUP00035,PROD00085,2023-10-14,11,42.73243229334405,2023-08-27,2023-12-30,428.22961686302204
PO001714,SUP00062,PROD00185,2023-11-18,21,72.10766522703231,2023-03-17,2021-05-13,1229.6850154357192
PO000535,SUP00089,PROD00050,2022-10-02,6,46.649331236146956,2023-01-11,2023-07-10,233.76118830157995
PO001806,SUP00095,PROD00155,2024-02-16,17,42.31858211424968,2021-02-04,2021-05-29,635.1083701368375
PO001698,SUP00080,PROD00043,2022-06-18,8,31.737396033568654,2022-05-21,2022-01-01,196.0724552150311
PO000849,SUP00084,PROD00072,2022-01-06,16,37.30084356158036,2021-12-11,2021-12-23,424.58782766533807
PO001819,SUP00048,PROD00072,2022-03-23,7,78.62059729570468,2022-06-15,2022-06-30,804.9252980006232
PO000241,SUP00053,PROD00066,2022-12-03,8,74.94475737300002,2023-10-05,2023-11-30,673.6685871491544
PO000056,SUP00041,PROD00036,2023-05-23,10,78.41562937359605,2022-07-05,2023-07-21,1150.0287574725562
PO000696,SUP00005,PROD00125,2021-04-03,11,31.686062653879464,2022-03-16,2021-05-02,265.7888691038782
PO001131,SUP00061,PROD00027,2021-07-12,10,77.37676648084117,2022-08-29,2022-07-11,923.2061838324078
PO000703,SUP00045,PROD00138,2021-12-17,12,11.659956398343777,2024-02-18,2023-08-05,204.04582603791806
PO001885,SUP00025,PROD00180,2023-07-07,12,60.227394133033116,2023-08-22,2023-06-05,669.9212821141303
PO000510,SUP00097,PROD00069,2023-11-23,18,26.053128608072836,2023-02-18,2023-10-24,414.0706322786527
PO000563,SUP00021,PROD00111,2023-03-16,15,36.40219179253506,2021-07-07,2023-10-13,433.66168302267374
PO001270,SUP00068,PROD00167,2023-09-30,10,63.62598961101494,2021-03-07,2023-04-02,635.1566128483375
PO000008,SUP00041,PROD00069,2022-07-20,15,68.51881633626918,2022-08-08,2023-07-12,974.4786335412886
PO001456,SUP00082,PROD00052,2022-09-11,8,40.26564382915614,2021-07-31,2023-03-18,269.9217205603576
PO000755,SUP00034,PROD00112,2023-06-21,11,61.00481471503768,2022-07-21,2022-03-28,801.7288030305306
PO001956,SUP00042,PROD00161,2023-07-11,7,54.03014676944841,2022-10-02,2023-07-22,389.67501325176636
PO001383,SUP00005,PROD00044,2022-05-29,9,77.24715221796197,2021-09-18,2022-11-15,818.9920097117792
PO000105,SUP00037,PROD00019,2022-01-27,14,39.537613857121144,2023-06-16,2023-12-28,597.2234060723471
PO000186,SUP00032,PROD00113,2023-01-12,7,44.74527587849385,2021-07-06,2022-11-04,247.90310187511898
PO000177,SUP00049,PROD00129,2021-03-02,9,44.18991781882581,2021-03-18,2021-02-21,323.4248995303687
PO001906,SUP00018,PROD00067,2023-08-15,9,33.63849681700463,2021-09-23,2023-05-24,292.00417549076445
PO001369,SUP00016,PROD00132,2023-07-29,8,8.77712691398037,2021-04-24,2021-07-27,88.87690767624389
PO000856,SUP00015,PROD00152,2021-02-03,6,50.41614029602382,2022-01-12,2021-09-28,222.39144576614004
PO000401,SUP00039,PROD00016,2023-02-16,10,69.91618572902973,2021-04-28,2022-07-23,709.389059411944
PO001748,SUP00024,PROD00036,2023-08-12,14,13.278597100645333,2021-06-30,2021-08-28,253.66126978833768
PO000404,SUP00042,PROD00022,2021-07-18,6,72.84727273248741,2023-04-18,2022-05-26,568.2316451073825
PO001414,SUP00029,PROD00197,2022-07-28,11,31.735896853148592,2021-04-02,2022-01-08,497.548632691501
PO001527,SUP00014,PROD00098,2023-08-04,12,10.073349379948375,2022-03-03,2022-12-21,98.0290643778089
PO000590,SUP00066,PROD00120,2024-02-29,11,57.722230423508705,2022-10-18,2022-05-23,562.090901642655
PO001010,SUP00024,PROD00011,2023-01-16,11,27.682335309054825,2021-05-25,2022-04-22,238.3189790593831
PO000446,SUP00031,PROD00046,2021-02-27,10,16.804761942760827,2022-04-12,2023-04-17,92.34426645388639
PO000758,SUP00066,PROD00146,2023-09-26,12,36.10150885113897,2021-12-20,2023-03-26,474.8754319215732
PO001931,SUP00071,PROD00016,2024-01-04,14,39.463838146580024,2023-04-10,2022-01-23,546.811586323265
PO001387,SUP00031,PROD00028,2023-03-19,9,76.23357688966819,2022-11-19,2023-10-22,897.2636016468039
PO001694,SUP00055,PROD00166,2024-04-04,10,9.96403771732531,2023-08-25,2023-09-19,154.81696850652645
PO001082,SUP00031,PROD00064,2022-05-26,11,13.155890724059285,2022-08-31,2023-07-09,126.89422606460792
PO000479,SUP00009,PROD00151,2022-10-23,10,6.22913351755068,2021-04-03,2023-11-11,63.65927387878448
PO001426,SUP00061,PROD00029,2023-10-17,13,59.69320053604777,2023-10-07,2021-08-20,579.517982323035
PO001002,SUP00039,PROD00024,2021-12-29,7,34.69309425164112,2023-10-29,2021-07-29,231.5656886513987
PO000354,SUP00025,PROD00067,2022-09-01,11,59.82522240936335,2023-07-03,2021-08-28,565.2173824544765
PO000825,SUP00025,PROD00183,2023-06-23,17,18.312358746652773,2021-07-08,2023-10-25,535.9269056653222
PO001270,SUP00052,PROD00072,2021-03-16,10,30.275638764432653,2022-09-14,2024-02-05,341.3106697027497
PO001471,SUP00088,PROD00109,2024-01-09,7,24.384418884443182,2023-03-29,2023-03-28,131.46229732695505
PO000487,SUP00075,PROD00174,2021-06-03,17,64.59890653188933,2022-10-28,2023-09-25,1118.829132989604
PO001752,SUP00021,PROD00129,2023-06-07,5,63.43678965153705,2023-01-23,2023-07-11,404.97262724576285
PO000760,SUP00092,PROD00126,2023-12-31,10,67.80257761733662,2021-07-31,2022-05-08,748.3201654727652
PO000543,SUP00046,PROD00196,2023-11-15,9,44.02718869539996,2022-05-09,2021-05-09,315.76529310264954
PO000391,SUP00092,PROD00104,2021-09-10,10,47.69483851497825,2024-03-17,2022-07-23,336.0300957808169
PO001609,SUP00088,PROD00195,2022-08-14,12,46.875345199700575,2023-01-14,2021-07-03,528.1426247952763
PO000709,SUP00019,PROD00046,2022-10-21,17,69.13839575505598,2021-07-01,2021-09-25,780.8215449587824
PO000967,SUP00097,PROD00076,2023-12-07,10,59.70869630841505,2023-03-03,2021-11-12,577.2246983484141
PO000446,SUP00031,PROD00181,2021-09-29,14,16.674545403117918,2022-04-22,2021-02-25,236.73528386629621
PO001373,SUP00050,PROD00181,2024-04-09,11,29.643271760174244,2022-02-13,2023-01-07,202.71949076994005
PO001563,SUP00019,PROD00142,2024-02-06,5,14.14977310049739,2022-01-22,2021-02-15,57.592488847510865
PO000679,SUP00092,PROD00200,2021-12-21,11,29.753328767105344,2024-01-10,2024-02-09,284.11684219074414
PO001891,SUP00077,PROD00177,2023-08-11,6,41.55629031799313,2023-09-03,2022-12-21,190.15900326056467
PO000062,SUP00096,PROD00199,2023-04-11,10,61.95779037248225,2023-04-02,2023-08-13,635.022807924335
PO000266,SUP00017,PROD00143,2021-07-26,8,17.67937084761355,2022-02-15,2022-04-30,161.50362861671022
PO001178,SUP00055,PROD00089,2024-01-04,8,53.158260696603755,2022-10-09,2022-06-21,388.19893258272583
PO001403,SUP00074,PROD00121,2023-01-31,9,56.41328280080799,2022-11-05,2023-09-29,536.6583212955168
PO000502,SUP00092,PROD00190,2022-08-06,7,60.38523114601664,2022-01-26,2021-07-11,284.1501625294704
PO001109,SUP00094,PROD00136,2023-10-25,8,41.061938696450646,2022-09-12,2023-07-09,297.940785848379
PO000637,SUP00027,PROD00159,2024-01-19,7,43.046636063233336,2022-06-14,2022-07-23,165.76068653321045
PO001109,SUP00080,PROD00193,2022-10-25,10,7.29665581887523,2021-05-10,2022-10-14,67.21171420464562
PO001319,SUP00075,PROD00128,2023-11-21,11,71.07290056544866,2021-02-08,2021-01-29,702.20810986381
PO001946,SUP00046,PROD00037,2021-05-26,7,26.013364938487086,2021-02-05,2023-04-15,211.05548186766197
PO000912,SUP00045,PROD00075,2022-01-09,9,64.20473582419729,2023-08-26,2023-03-20,535.8019716140457
PO001297,SUP00029,PROD00077,2022-01-28,15,79.24807555916402,2023-06-13,2022-08-07,1298.4064773066866
PO001157,SUP00091,PROD00166,2021-10-26,5,42.06716856013795,2023-08-01,2021-03-04,224.6610620062566
PO000636,SUP00041,PROD00077,2023-05-07,14,10.976916663151028,2023-08-20,2022-07-03,196.0783569560037
PO000507,SUP00077,PROD00002,2022-09-22,6,32.172569888917735,2022-12-25,2022-12-03,169.79969869306046
PO001976,SUP00099,PROD00184,2023-01-08,8,75.09981359194948,2021-06-22,2024-02-15,637.4134290372224
PO000414,SUP00025,PROD00025,2021-09-28,9,51.56792397260371,2021-05-01,2022-10-29,426.8758548942726
PO001581,SUP00091,PROD00009,2022-11-01,7,79.2895892594633,2024-04-13,2024-04-18,1073.5451956987852
PO000294,SUP00100,PROD00100,2023-02-17,7,31.755267836333275,2024-02-14,2021-12-16,174.55404721575673
PO001609,SUP00068,PROD00006,2023-08-25,11,13.879278052072491,2023-02-16,2022-03-02,157.54615082519155
PO000372,SUP00066,PROD00058,2021-06-24,7,23.592240692736816,2021-06-21,2021-03-15,140.70628941707875
PO001935,SUP00064,PROD00169,2023-03-17,10,47.3658417841176,2021-04-16,2021-04-25,402.48389628000535
PO001372,SUP00031,PROD00023,2024-01-29,11,43.11306901230091,2021-03-01,2023-10-07,359.07830171242006
PO000181,SUP00086,PROD00027,2023-06-08,7,33.940957606017406,2023-05-16,2022-09-18,192.36161474160295
PO001387,SUP00086,PROD00097,2022-11-11,13,51.640383816363965,2022-04-08,2023-10-25,428.86931852155004
PO001208,SUP00001,PROD00070,2022-04-21,8,24.517150057337805,2024-02-17,2021-07-05,212.2370934272384
PO000676,SUP00075,PROD00185,2021-05-04,11,49.04516557845708,2021-07-10,2024-02-02,673.4057260029342
PO000522,SUP00027,PROD00001,2023-12-17,15,32.131055599980996,2024-04-09,2021-08-15,518.1932985576768
PO001438,SUP00073,PROD00198,2021-08-29,10,27.609524820904195,2023-11-24,2021-03-16,323.360950556486
PO001483,SUP00001,PROD00093,2021-08-21,9,69.43769673357723,2022-02-07,2021-08-04,627.4508637624599
PO000655,SUP00022,PROD00161,2021-01-26,10,40.35495636958107,2023-11-10,2023-06-02,407.46789150649965
PO001753,SUP00084,PROD00110,2022-03-14,7,23.840773209620465,2023-05-26,2023-09-01,92.43174121873774
PO000538,SUP00090,PROD00045,2021-04-25,19,51.59987269030212,2022-05-23,2022-07-03,912.4244968631232
PO000140,SUP00014,PROD00093,2023-05-10,7,47.3434817592562,2021-07-01,2023-02-27,273.7634703651163
PO001200,SUP00071,PROD00068,2023-04-02,9,28.44845883704525,2021-07-11,2024-01-06,303.069015243022
PO000215,SUP00090,PROD00075,2021-05-27,6,8.158820824554702,2022-10-03,2022-10-08,35.45050616340459
PO000554,SUP00018,PROD00107,2022-09-04,17,40.64820197711944,2024-02-06,2023-11-30,758.549484592733
PO001015,SUP00028,PROD00049,2022-11-16,11,47.685712085761025,2021-08-29,2021-03-12,428.0685297688177
PO000573,SUP00099,PROD00156,2021-10-02,9,25.182098934551615,2022-03-15,2023-04-24,171.69356428980265
PO000430,SUP00055,PROD00183,2022-01-02,10,29.448753815235303,2021-05-19,2024-04-24,236.82414342056796
PO001407,SUP00025,PROD00137,2022-05-30,13,26.103057780093668,2023-09-17,2021-08-24,483.0533823480094
PO001094,SUP00082,PROD00169,2023-04-25,12,18.24891039669809,2022-12-02,2022-06-24,246.08920417174724
PO001680,SUP00042,PROD00014,2023-03-14,14,51.30884930324776,2023-11-02,2022-01-13,683.120700744748
PO001163,SUP00011,PROD00065,2023-01-22,12,73.92423503125721,2023-11-08,2023-05-24,890.6841962000138
PO000967,SUP00098,PROD00017,2021-04-20,16,33.5464993183732,2024-02-13,2021-04-21,617.4441222713078
PO000523,SUP00015,PROD00040,2022-04-11,10,10.137551372306152,2021-08-31,2022-10-08,96.62746348805649
PO001585,SUP00070,PROD00041,2023-08-02,12,63.52768470466903,2021-10-20,2023-09-28,739.0899799384235
PO000394,SUP00024,PROD00044,2023-03-10,11,74.7289618397062,2023-03-20,2022-04-15,855.7820229890649
PO000485,SUP00088,PROD00055,2021-09-10,12,26.929415884133963,2022-01-04,2021-10-27,276.13399346658184
PO001684,SUP00066,PROD00047,2021-01-26,10,41.59848962400959,2022-08-13,2022-09-17,196.04298697820204
PO001483,SUP00100,PROD00120,2021-12-29,15,45.787387169999874,2021-10-18,2024-03-08,517.5760031710057
PO001226,SUP00098,PROD00150,2022-11-07,16,21.424303810841497,2022-08-15,2023-03-13,360.09446115863085
PO000078,SUP00100,PROD00061,2024-01-28,7,53.584950600543245,2022-07-08,2021-08-06,479.1013290022305
PO000255,SUP00092,PROD00078,2024-03-26,11,39.46513801468201,2023-05-06,2023-03-15,504.34272646967867
PO001000,SUP00007,PROD00179,2023-10-17,8,38.60333447867384,2023-06-18,2022-03-18,212.26713975970614
PO001493,SUP00092,PROD00065,2021-01-16,9,44.1580201821823,2023-09-27,2023-01-09,211.09376827795685
PO000929,SUP00058,PROD00027,2023-05-19,7,56.64341278800394,2022-05-10,2023-10-20,500.92745831978857
PO000035,SUP00075,PROD00036,2021-06-10,8,51.57423320611678,2022-08-31,2021-02-07,333.9774657294859
PO000369,SUP00051,PROD00077,2022-10-28,10,78.18666228042206,2021-03-02,2021-08-01,1084.993529073269
PO001178,SUP00027,PROD00183,2023-10-23,10,3.7572133784445727,2022-02-24,2021-04-25,39.63661925982319
PO001389,SUP00007,PROD00039,2021-10-26,8,57.85322957519755,2022-09-29,2024-04-06,659.4114986382261
PO000067,SUP00025,PROD00032,2022-02-01,18,16.589396879539244,2021-03-28,2021-06-27,548.2506847057853
PO000087,SUP00012,PROD00142,2023-05-23,11,77.62401341366282,2024-04-20,2021-03-30,967.3057202045679
PO000523,SUP00024,PROD00092,2021-06-15,10,34.82269561903827,2021-12-30,2023-04-11,570.8597270538459
PO000168,SUP00082,PROD00016,2021-12-24,13,62.46979772304167,2021-06-16,2022-05-27,801.264494743187
PO001084,SUP00090,PROD00113,2021-12-02,11,44.07509546606253,2023-09-07,2022-09-12,379.3856216654983
PO000248,SUP00011,PROD00019,2023-02-22,12,31.127723495464824,2023-09-27,2023-09-12,395.5570336438371
PO001297,SUP00012,PROD00102,2023-12-31,14,11.719569651368719,2021-09-13,2021-08-30,284.1789414765387
PO001555,SUP00050,PROD00032,2021-02-12,8,56.31835139151344,2022-11-25,2023-03-17,373.71517814660865
PO001942,SUP00027,PROD00037,2021-11-15,12,45.93870837799739,2023-01-02,2023-11-19,473.5780843631808
PO001897,SUP00011,PROD00155,2022-12-25,9,75.0867819889417,2023-09-28,2021-12-28,680.062035601034
PO000547,SUP00061,PROD00052,2024-01-22,7,66.71938214705479,2024-01-07,2021-03-28,451.29307038241683
PO000059,SUP00039,PROD00088,2021-05-13,8,65.24884483522747,2024-01-26,2023-08-30,566.0894971028473
PO000659,SUP00034,PROD00052,2023-05-18,8,31.10150746670569,2021-05-04,2024-01-08,201.0094727850858
PO001417,SUP00087,PROD00197,2022-05-29,8,40.22488925467334,2021-10-17,2021-02-06,236.92319079552172
PO000120,SUP00038,PROD00134,2023-12-04,12,8.067139886912708,2022-05-24,2023-07-13,135.4847583833948
PO000720,SUP00050,PROD00007,2021-09-24,5,40.026081345338234,2021-12-05,2023-01-15,205.8106749550269
PO000597,SUP00032,PROD00160,2022-08-20,13,18.55922335248804,2022-09-24,2022-10-28,315.6749642854181
PO000439,SUP00096,PROD00117,2023-12-12,10,43.29200262394651,2022-01-04,2023-01-02,411.37828010819356
PO001413,SUP00025,PROD00102,2022-10-06,14,43.70384638727396,2021-05-13,2021-11-01,462.3280649254847
PO001319,SUP00091,PROD00161,2021-01-09,18,30.988433098456287,2021-12-30,2022-12-10,582.299932941713
PO001071,SUP00093,PROD00136,2022-09-17,9,57.53960808292104,2022-05-20,2023-11-03,513.2073562841807
PO001822,SUP00040,PROD00111,2023-10-10,11,59.24594897065529,2023-02-04,2022-04-09,716.2778873891873
PO000207,SUP00075,PROD00168,2021-10-19,14,47.33963765100622,2023-01-13,2023-02-20,706.5527603852976
PO000300,SUP00076,PROD00080,2023-05-18,9,10.089185913754914,2023-08-28,2024-04-27,231.72564319595176
PO000767,SUP00060,PROD00032,2024-01-06,10,15.532746370791017,2022-07-24,2021-03-06,128.91867715286932
PO001312,SUP00012,PROD00126,2023-12-18,15,21.199228376773622,2021-02-26,2023-06-24,528.3773145085026
PO001169,SUP00024,PROD00129,2023-11-04,11,8.008566325534746,2022-12-27,2022-02-13,74.89543192263783
PO000149,SUP00064,PROD00014,2021-01-21,7,50.51493631896664,2022-03-29,2023-10-07,227.94400890564336
PO001917,SUP00042,PROD00056,2021-08-04,12,26.09796457577841,2023-03-17,2021-10-24,379.23893894255394
PO000611,SUP00072,PROD00150,2021-08-08,12,25.41539909278033,2021-12-20,2022-02-28,242.50987252881856
PO000718,SUP00038,PROD00188,2022-01-18,7,66.87392139732687,2024-02-11,2023-03-26,374.47420022166904
PO001248,SUP00090,PROD00105,2023-09-29,8,29.9138650193754,2023-08-01,2021-10-14,236.61773740086497
PO001891,SUP00010,PROD00158,2021-11-27,8,19.998322379745822,2022-03-05,2021-06-16,150.163126690921
PO001326,SUP00100,PROD00018,2021-01-26,7,73.75613827790852,2023-09-23,2024-04-22,654.160390021876
PO001910,SUP00084,PROD00018,2023-02-23,10,53.45285667016295,2024-02-10,2023-05-01,672.4256235671132
PO000376,SUP00086,PROD00029,2024-01-08,15,72.52073845014466,2021-07-06,2021-03-13,890.5262511533493
PO001238,SUP00018,PROD00047,2023-08-25,10,15.62995524653431,2021-02-06,2023-08-05,185.63354507799835
PO001658,SUP00051,PROD00071,2022-07-25,10,68.6280643575552,2023-03-05,2023-09-26,768.1070747400904
PO001019,SUP00095,PROD00163,2021-12-17,10,6.576878907516549,2021-04-21,2023-04-12,57.27608486928339
PO000725,SUP00078,PROD00003,2022-05-25,18,9.371823044869345,2024-01-26,2024-02-24,324.04444894095207
PO001970,SUP00015,PROD00017,2022-04-14,7,15.944287047348409,2023-09-17,2023-04-12,87.40906419967729
PO000282,SUP00074,PROD00123,2023-12-26,11,23.607945645085284,2021-08-10,2024-04-23,221.1209881055182
PO000822,SUP00089,PROD00122,2022-05-14,15,46.31599517906257,2024-01-18,2022-01-01,744.0829691590085
PO001747,SUP00082,PROD00070,2022-01-31,14,4.005603899120463,2023-12-26,2023-05-15,86.3973577964494
PO001801,SUP00095,PROD00081,2022-12-16,15,29.97901884874538,2022-10-19,2023-12-05,557.5937741896332
PO001961,SUP00020,PROD00051,2022-10-23,9,72.45280599209941,2023-07-11,2022-07-18,761.8339348088132
PO001770,SUP00056,PROD00102,2023-03-04,11,43.65766973441382,2021-05-20,2023-11-07,524.0758580681063
PO000102,SUP00054,PROD00072,2023-11-05,14,14.5267123388525,2022-11-30,2023-03-23,161.69644214349378
PO001860,SUP00015,PROD00081,2023-01-21,13,30.97956230256972,2022-09-18,2022-03-22,288.42036276130636
PO000857,SUP00089,PROD00097,2021-11-21,9,66.42956951958436,2023-02-11,2022-12-15,650.2031876666364
PO001304,SUP00090,PROD00076,2022-01-17,15,3.7774686157119506,2021-07-06,2024-02-17,68.32977219434636
PO000789,SUP00060,PROD00184,2022-01-21,12,20.44986072531347,2023-04-17,2023-02-23,278.0090166647021
PO001628,SUP00084,PROD00131,2022-06-25,11,22.539278671837433,2022-12-10,2023-02-23,360.72264675187114
PO001152,SUP00025,PROD00178,2023-09-02,6,25.264021571827147,2023-01-29,2023-12-24,154.23840891821285
PO001692,SUP00070,PROD00021,2023-07-12,10,14.652452120988169,2023-05-15,2023-07-05,211.97924294778036
PO000388,SUP00094,PROD00036,2023-03-09,11,33.3365095268366,2022-04-18,2021-05-11,369.8052450583164
PO000370,SUP00030,PROD00192,2023-10-13,14,77.54333770224088,2021-03-03,2022-01-26,1064.4452868068831
PO000881,SUP00080,PROD00101,2022-12-25,17,52.43444663279159,2021-12-18,2024-03-30,833.1144187129235
PO000010,SUP00064,PROD00029,2021-07-17,9,49.264427263784064,2022-06-22,2022-10-22,432.1844552512685
PO001386,SUP00040,PROD00008,2021-05-31,7,27.01386252664861,2023-03-05,2022-09-24,157.6603868226532
PO000593,SUP00005,PROD00059,2021-09-04,5,45.339980818436096,2022-12-30,2023-03-30,178.24015983070166
PO001115,SUP00033,PROD00095,2021-06-19,11,55.585561199805184,2023-08-14,2024-01-17,546.8739614700136
PO000141,SUP00100,PROD00026,2022-01-13,17,16.174954122202895,2021-08-01,2022-09-17,371.4602503335948
PO000342,SUP00090,PROD00093,2024-03-24,17,13.987824668822062,2024-02-16,2022-01-24,314.36817904154645
PO001246,SUP00045,PROD00141,2022-05-06,8,5.700673136313394,2021-02-09,2021-04-21,77.04336491195738
PO000612,SUP00021,PROD00146,2022-06-19,11,19.368345883229665,2021-07-06,2024-04-03,211.2145232740901
PO000430,SUP00021,PROD00035,2022-07-22,12,53.76490985015165,2022-03-22,2023-09-10,683.1227233561881
PO000458,SUP00085,PROD00106,2023-02-21,10,47.37322697373472,2021-07-16,2022-04-17,405.81192808028186
PO000430,SUP00096,PROD00022,2023-01-31,13,9.984100961506739,2022-09-09,2023-10-22,146.9306405077054
