sales_order_id,customer_id,product_id,order_date,quantity,unit_price,total_value,order_status
SO06417,CUST00062,PROD0008,2025-09-11,520,26380.56,13717891.2,Delivered
SO06418,CUST00370,PROD0138,2025-10-14,748,19642.62,14692679.76,Delivered
SO06419,CUST00130,PROD0061,2025-04-06,676,6228.41,4210405.16,Shipped
SO06420,CUST00116,PROD0125,2026-05-01,652,10657.19,6948487.88,Delivered
SO06421,CUST00024,PROD0151,2026-08-16,587,5050.59,2964696.33,Delivered
SO06422,CUST00274,PROD0165,2025-04-04,68,34347.82,2335651.76,Pending
SO06423,CUST00152,PROD0195,2025-05-28,40,10144.63,405785.2,Pending
SO06424,CUST00497,PROD0105,2025-10-19,98,18288.13,1792236.74,Delivered
SO06425,CUST00097,PROD0186,2026-03-25,254,7483.4,1900783.6,Delivered
SO06426,CUST00165,PROD0089,2025-11-26,707,12685.69,8968782.83,Delivered
SO06427,CUST00062,PROD0068,2026-07-17,118,34633.9,4086800.2,Shipped
SO06428,CUST00233,PROD0171,2026-04-20,114,19484.03,2221179.42,Delivered
SO06429,CUST00469,PROD0065,2026-04-06,579,7336.52,4247845.08,Shipped
SO06430,CUST00317,PROD0110,2025-07-13,425,28130.07,11955279.75,Processing
SO06431,CUST00360,PROD0027,2026-01-10,655,19295.77,12638729.35,Processing
SO06432,CUST00388,PROD0047,2026-06-09,459,23758.18,10905004.62,Shipped
SO06433,CUST00192,PROD0106,2025-10-09,358,1703.94,610010.52,Processing
SO06434,CUST00191,PROD0005,2025-06-03,500,32431.77,16215885.0,Delivered
SO06435,CUST00244,PROD0177,2025-08-21,237,24897.39,5900681.43,Pending
SO06436,CUST00192,PROD0194,2025-07-26,237,17469.94,4140375.78,Delivered
SO06437,CUST00202,PROD0063,2025-10-27,55,15138.79,832633.45,Shipped
SO06438,CUST00312,PROD0085,2025-03-01,544,3593.15,1954673.6,Delivered
SO06439,CUST00395,PROD0193,2025-06-25,553,19228.58,10633404.74,Delivered
SO06440,CUST00123,PROD0017,2025-06-02,51,20027.15,1021384.65,Delivered
SO06441,CUST00483,PROD0128,2025-11-24,289,15386.76,4446773.64,Shipped
SO06442,CUST00203,PROD0101,2025-07-24,503,3944.24,1983952.72,Pending
SO06443,CUST00205,PROD0005,2025-04-12,533,30106.85,16046951.05,Delivered
SO06444,CUST00304,PROD0117,2026-06-04,287,16867.09,4840854.83,Processing
SO06445,CUST00105,PROD0069,2026-08-23,628,35233.83,22126845.24,Shipped
SO06446,CUST00244,PROD0154,2025-10-14,202,3594.29,726046.58,Processing
SO06447,CUST00445,PROD0100,2025-12-11,168,28943.86,4862568.48,Shipped
SO06448,CUST00077,PROD0181,2025-10-26,427,29203.36,12469834.72,Delivered
SO06449,CUST00489,PROD0135,2025-03-25,552,3692.48,2038248.96,Shipped
SO06450,CUST00477,PROD0105,2025-06-11,490,16956.04,8308459.6,Delivered
SO06451,CUST00299,PROD0024,2025-03-08,423,5915.11,2502091.53,Delivered
SO06452,CUST00062,PROD0180,2025-05-26,659,15208.24,10022230.16,Shipped
SO06453,CUST00179,PROD0151,2026-04-04,284,6226.0,1768184.0,Delivered
SO06454,CUST00246,PROD0189,2026-05-14,183,7166.33,1311438.39,Delivered
SO06455,CUST00457,PROD0058,2025-08-19,454,2711.29,1230925.66,Delivered
SO06456,CUST00307,PROD0026,2026-04-13,713,27082.35,19309715.55,Delivered
SO06457,CUST00406,PROD0070,2025-06-03,251,17464.8,4383664.8,Shipped
SO06458,CUST00386,PROD0103,2025-02-21,227,17087.5,3878862.5,Cancelled
SO06459,CUST00272,PROD0045,2026-08-27,213,12301.25,2620166.25,Processing
SO06460,CUST00298,PROD0020,2026-07-23,486,8561.73,4161000.78,Shipped
SO06461,CUST00443,PROD0108,2026-01-09,227,15863.2,3600946.4,Delivered
SO06462,CUST00487,PROD0117,2026-05-31,568,17550.73,9968814.64,Delivered
SO06463,CUST00073,PROD0099,2026-01-29,659,3036.25,2000888.75,Processing
SO06464,CUST00225,PROD0057,2026-05-04,337,29612.07,9979267.59,Delivered
SO06465,CUST00181,PROD0176,2025-02-19,653,16520.01,10787566.53,Delivered
SO06466,CUST00400,PROD0106,2025-11-04,536,1409.38,755427.68,Cancelled
SO06467,CUST00318,PROD0076,2025-02-07,460,8427.71,3876746.6,Delivered
SO06468,CUST00084,PROD0150,2026-08-30,240,35341.29,8481909.6,Delivered
SO06469,CUST00199,PROD0106,2025-04-12,158,1733.29,273859.82,Shipped
SO06470,CUST00279,PROD0114,2025-02-11,588,18435.68,10840179.84,Delivered
SO06471,CUST00277,PROD0099,2026-02-08,238,2720.72,647531.36,Pending
SO06472,CUST00232,PROD0110,2026-05-17,237,31119.19,7375248.03,Delivered
SO06473,CUST00066,PROD0122,2026-01-17,245,17018.25,4169471.25,Delivered
SO06474,CUST00185,PROD0095,2026-04-09,12,1122.21,13466.52,Shipped
SO06475,CUST00059,PROD0182,2025-10-10,201,16255.99,3267453.99,Delivered
SO06476,CUST00294,PROD0014,2026-05-28,101,16474.95,1663969.95,Delivered
SO06477,CUST00407,PROD0140,2025-06-02,662,1159.26,767430.12,Pending
SO06478,CUST00306,PROD0004,2026-04-26,510,4065.69,2073501.9,Shipped
SO06479,CUST00337,PROD0129,2026-08-18,744,20817.08,15487907.52,Shipped
SO06480,CUST00470,PROD0133,2025-05-07,179,16374.89,2931105.31,Shipped
SO06481,CUST00219,PROD0067,2026-03-01,42,8534.14,358433.88,Processing
SO06482,CUST00068,PROD0144,2025-01-04,27,23838.52,643640.04,Pending
SO06483,CUST00348,PROD0078,2025-07-03,302,28943.66,8740985.32,Delivered
SO06484,CUST00167,PROD0024,2026-02-28,485,6651.92,3226181.2,Delivered
SO06485,CUST00204,PROD0105,2026-03-20,188,23098.4,4342499.2,Delivered
SO06486,CUST00417,PROD0014,2026-05-25,306,22828.96,6985661.76,Processing
SO06487,CUST00103,PROD0051,2026-06-27,585,21241.32,12426172.2,Cancelled
SO06488,CUST00136,PROD0007,2026-06-19,638,21660.72,13819539.36,Delivered
SO06489,CUST00456,PROD0154,2026-02-09,80,3726.82,298145.6,Shipped
SO06490,CUST00286,PROD0094,2026-08-13,459,13908.14,6383836.26,Pending
SO06491,CUST00228,PROD0054,2025-06-21,323,24099.0,7783977.0,Pending
SO06492,CUST00348,PROD0175,2025-02-26,697,3981.93,2775405.21,Delivered
SO06493,CUST00154,PROD0120,2025-11-26,159,6505.81,1034423.79,Processing
SO06494,CUST00138,PROD0100,2026-03-20,705,24245.65,17093183.25,Delivered
SO06495,CUST00236,PROD0184,2026-02-27,609,30630.93,18654236.37,Pending
SO06496,CUST00257,PROD0155,2025-04-24,80,11119.19,889535.2,Delivered
SO06497,CUST00251,PROD0060,2025-02-14,732,18795.07,13757991.24,Pending
SO06498,CUST00474,PROD0021,2025-01-30,459,14795.93,6791331.87,Delivered
SO06499,CUST00483,PROD0172,2026-01-28,48,6423.41,308323.68,Delivered
SO06500,CUST00332,PROD0064,2025-01-26,706,31768.54,22428589.24,Delivered
SO06501,CUST00112,PROD0131,2025-05-14,171,11474.66,1962166.86,Delivered
SO06502,CUST00073,PROD0008,2025-07-05,617,28900.66,17831707.22,Delivered
SO06503,CUST00498,PROD0087,2025-09-24,671,30301.2,20332105.2,Delivered
SO06504,CUST00076,PROD0190,2025-04-22,24,4070.28,97686.72,Delivered
SO06505,CUST00296,PROD0065,2025-01-27,109,7156.08,780012.72,Delivered
SO06506,CUST00171,PROD0067,2026-02-17,357,6462.94,2307269.58,Shipped
SO06507,CUST00228,PROD0199,2025-04-10,399,8939.47,3566848.53,Shipped
SO06508,CUST00113,PROD0108,2026-07-28,311,17173.75,5341036.25,Pending
SO06509,CUST00425,PROD0154,2025-01-27,671,4336.05,2909489.55,Delivered
SO06510,CUST00475,PROD0158,2026-06-08,494,26414.27,13048649.38,Cancelled
SO06511,CUST00031,PROD0187,2025-06-06,680,29696.89,20193885.2,Shipped
SO06512,CUST00147,PROD0178,2025-04-12,202,32810.98,6627817.96,Delivered
SO06513,CUST00122,PROD0046,2025-11-03,523,8819.11,4612394.53,Delivered
SO06514,CUST00296,PROD0160,2026-06-26,297,10578.78,3141897.66,Processing
SO06515,CUST00417,PROD0006,2026-08-20,425,21474.86,9126815.5,Shipped
SO06516,CUST00059,PROD0142,2026-07-15,580,22608.71,13113051.8,Shipped
SO06517,CUST00037,PROD0016,2026-04-29,265,14202.63,3763696.95,Delivered
SO06518,CUST00337,PROD0027,2025-04-09,229,22554.02,5164870.58,Delivered
SO06519,CUST00490,PROD0158,2026-07-08,56,31793.47,1780434.32,Delivered
SO06520,CUST00461,PROD0136,2026-06-30,479,14341.37,6869516.23,Processing
SO06521,CUST00097,PROD0154,2025-01-27,103,3272.73,337091.19,Shipped
SO06522,CUST00317,PROD0010,2026-05-11,345,13223.97,4562269.65,Shipped
SO06523,CUST00171,PROD0020,2026-05-27,737,9192.4,6774798.8,Shipped
SO06524,CUST00109,PROD0187,2025-12-16,258,32149.7,8294622.6,Cancelled
SO06525,CUST00232,PROD0165,2026-08-15,56,28386.1,1589621.6,Shipped
SO06526,CUST00375,PROD0195,2026-04-19,506,9325.81,4718859.86,Pending
SO06527,CUST00444,PROD0008,2025-01-04,259,35982.39,9319439.01,Delivered
SO06528,CUST00085,PROD0168,2025-07-18,711,12334.83,8770064.13,Shipped
SO06529,CUST00326,PROD0078,2025-11-16,127,28396.85,3606399.95,Pending
SO06530,CUST00483,PROD0053,2025-05-17,145,4476.5,649092.5,Delivered
SO06531,CUST00199,PROD0094,2026-07-19,560,13531.51,7577645.6,Shipped
SO06532,CUST00481,PROD0058,2025-07-14,266,2549.7,678220.2,Processing
SO06533,CUST00153,PROD0043,2025-08-23,96,3993.72,383397.12,Delivered
SO06534,CUST00204,PROD0120,2025-10-17,323,8944.25,2888992.75,Processing
SO06535,CUST00360,PROD0082,2025-06-23,87,23889.89,2078420.43,Delivered
SO06536,CUST00452,PROD0108,2025-12-08,72,14902.14,1072954.08,Delivered
SO06537,CUST00091,PROD0072,2025-03-30,232,6718.73,1558745.36,Shipped
SO06538,CUST00294,PROD0040,2026-04-15,259,16023.71,4150140.89,Pending
SO06539,CUST00059,PROD0119,2026-02-13,281,8963.91,2518858.71,Delivered
SO06540,CUST00363,PROD0010,2025-07-29,41,16540.18,678147.38,Pending
SO06541,CUST00139,PROD0032,2026-06-18,460,10162.05,4674543.0,Delivered
SO06542,CUST00201,PROD0145,2025-02-27,503,16752.19,8426351.57,Delivered
SO06543,CUST00397,PROD0047,2025-08-21,394,22921.9,9031228.6,Shipped
SO06544,CUST00412,PROD0082,2025-04-16,57,25605.13,1459492.41,Processing
SO06545,CUST00068,PROD0034,2026-08-16,629,2331.51,1466519.79,Delivered
SO06546,CUST00075,PROD0020,2025-06-05,230,7601.03,1748236.9,Delivered
SO06547,CUST00342,PROD0083,2025-09-17,717,16428.53,11779256.01,Shipped
SO06548,CUST00210,PROD0005,2026-06-11,509,29050.85,14786882.65,Delivered
SO06549,CUST00211,PROD0036,2025-02-05,516,13332.7,6879673.2,Shipped
SO06550,CUST00064,PROD0036,2025-12-10,588,12874.64,7570288.32,Delivered
SO06551,CUST00346,PROD0176,2026-03-29,150,15991.02,2398653.0,Delivered
SO06552,CUST00197,PROD0128,2026-07-10,640,16833.88,10773683.2,Delivered
SO06553,CUST00331,PROD0040,2025-02-10,485,13599.77,6595888.45,Delivered
SO06554,CUST00274,PROD0113,2025-10-31,430,37172.18,15984037.4,Delivered
SO06555,CUST00469,PROD0191,2026-02-06,98,9701.86,950782.28,Pending
SO06556,CUST00311,PROD0090,2026-02-23,326,38010.87,12391543.62,Delivered
SO06557,CUST00054,PROD0010,2025-05-08,714,16851.25,12031792.5,Shipped
SO06558,CUST00041,PROD0102,2025-08-06,113,16281.14,1839768.82,Shipped
SO06559,CUST00368,PROD0142,2026-04-29,702,24714.88,17349845.76,Delivered
SO06560,CUST00109,PROD0069,2025-04-18,75,27975.71,2098178.25,Pending
SO06561,CUST00312,PROD0038,2025-05-14,648,26480.16,17159143.68,Pending
SO06562,CUST00005,PROD0070,2025-03-10,173,19254.33,3330999.09,Processing
SO06563,CUST00321,PROD0047,2025-11-29,260,25475.6,6623656.0,Delivered
SO06564,CUST00149,PROD0091,2026-01-02,45,37142.07,1671393.15,Delivered
SO06565,CUST00277,PROD0133,2025-09-25,344,17869.19,6147001.36,Pending
SO06566,CUST00199,PROD0147,2025-02-14,52,2625.68,136535.36,Processing
SO06567,CUST00244,PROD0132,2026-07-16,541,26207.65,14178338.65,Processing
SO06568,CUST00148,PROD0160,2026-08-15,656,12144.92,7967067.52,Pending
SO06569,CUST00393,PROD0072,2025-11-08,2,7449.06,14898.12,Delivered
SO06570,CUST00297,PROD0194,2026-02-02,36,17976.44,647151.84,Delivered
SO06571,CUST00025,PROD0089,2025-11-11,696,13967.59,9721442.64,Delivered
SO06572,CUST00270,PROD0147,2026-08-03,633,2313.69,1464565.77,Pending
SO06573,CUST00239,PROD0128,2026-05-24,199,12856.34,2558411.66,Pending
SO06574,CUST00451,PROD0024,2026-05-31,338,5542.32,1873304.16,Delivered
SO06575,CUST00113,PROD0053,2026-08-17,208,4508.4,937747.2,Shipped
SO06576,CUST00230,PROD0016,2026-04-22,354,13249.26,4690238.04,Processing
SO06577,CUST00181,PROD0060,2025-05-20,554,20424.07,11314934.78,Shipped
SO06578,CUST00480,PROD0179,2025-05-28,460,1281.7,589582.0,Delivered
SO06579,CUST00074,PROD0096,2025-08-18,226,2981.39,673794.14,Delivered
SO06580,CUST00267,PROD0194,2026-01-02,575,17562.45,10098408.75,Delivered
SO06581,CUST00156,PROD0195,2025-01-18,81,10209.05,826933.05,Processing
SO06582,CUST00071,PROD0025,2025-07-01,132,20620.77,2721941.64,Delivered
SO06583,CUST00155,PROD0167,2025-11-30,279,24239.57,6762840.03,Pending
SO06584,CUST00008,PROD0038,2025-12-25,694,24104.23,16728335.62,Delivered
SO06585,CUST00010,PROD0174,2025-03-16,708,27384.83,19388459.64,Pending
SO06586,CUST00451,PROD0001,2025-04-06,507,6616.99,3354813.93,Pending
SO06587,CUST00348,PROD0149,2026-05-12,502,19853.8,9966607.6,Pending
SO06588,CUST00482,PROD0025,2025-12-09,723,17894.46,12937694.58,Pending
SO06589,CUST00006,PROD0115,2026-02-08,195,14357.99,2799808.05,Delivered
SO06590,CUST00021,PROD0063,2025-11-12,651,13278.34,8644199.34,Shipped
SO06591,CUST00005,PROD0073,2025-11-02,311,14933.38,4644281.18,Delivered
SO06592,CUST00228,PROD0143,2025-03-19,351,28250.73,9916006.23,Cancelled
SO06593,CUST00461,PROD0168,2025-07-30,318,11273.13,3584855.34,Delivered
SO06594,CUST00187,PROD0009,2025-12-12,87,21342.57,1856803.59,Delivered
SO06595,CUST00043,PROD0041,2025-09-02,542,37658.16,20410722.72,Processing
SO06596,CUST00220,PROD0118,2026-03-12,450,31702.45,14266102.5,Delivered
SO06597,CUST00396,PROD0172,2026-05-29,207,7403.48,1532520.36,Delivered
SO06598,CUST00018,PROD0146,2025-06-04,290,23849.98,6916494.2,Delivered
SO06599,CUST00430,PROD0091,2026-06-04,196,27973.07,5482721.72,Processing
SO06600,CUST00338,PROD0153,2026-08-16,2,31390.39,62780.78,Delivered
SO06601,CUST00035,PROD0194,2025-02-04,312,16699.47,5210234.64,Pending
SO06602,CUST00452,PROD0015,2026-04-26,644,10800.74,6955676.56,Delivered
SO06603,CUST00456,PROD0160,2025-08-22,133,9810.89,1304848.37,Delivered
SO06604,CUST00400,PROD0060,2026-07-06,92,20400.85,1876878.2,Shipped
SO06605,CUST00144,PROD0041,2026-02-02,342,35158.63,12024251.46,Processing
SO06606,CUST00376,PROD0045,2026-06-14,244,9828.21,2398083.24,Delivered
SO06607,CUST00320,PROD0106,2025-07-23,585,1460.26,854252.1,Processing
SO06608,CUST00499,PROD0184,2025-11-09,688,26721.75,18384564.0,Pending
SO06609,CUST00486,PROD0039,2025-08-07,256,7660.67,1961131.52,Delivered
SO06610,CUST00366,PROD0184,2026-08-29,169,28356.25,4792206.25,Shipped
SO06611,CUST00119,PROD0036,2025-09-10,314,15877.74,4985610.36,Pending
SO06612,CUST00265,PROD0104,2025-03-15,702,9135.0,6412770.0,Delivered
SO06613,CUST00184,PROD0102,2025-01-21,603,19466.83,11738498.49,Delivered
SO06614,CUST00130,PROD0095,2026-04-04,28,1438.09,40266.52,Shipped
SO06615,CUST00317,PROD0092,2026-02-21,683,9329.2,6371843.6,Delivered
SO06616,CUST00378,PROD0150,2026-03-16,98,27557.88,2700672.24,Cancelled
SO06617,CUST00346,PROD0193,2026-06-19,73,14370.59,1049053.07,Delivered
SO06618,CUST00095,PROD0082,2025-02-18,402,19325.65,7768911.3,Processing
SO06619,CUST00244,PROD0112,2025-10-04,49,2908.69,142525.81,Delivered
SO06620,CUST00076,PROD0069,2025-11-01,112,30176.66,3379785.92,Shipped
SO06621,CUST00162,PROD0097,2026-03-03,159,22250.08,3537762.72,Pending
SO06622,CUST00132,PROD0104,2025-02-26,305,7902.29,2410198.45,Pending
SO06623,CUST00225,PROD0042,2025-01-28,313,20248.97,6337927.61,Delivered
SO06624,CUST00498,PROD0177,2026-02-01,11,30275.81,333033.91,Delivered
SO06625,CUST00037,PROD0056,2025-08-12,632,31747.85,20064641.2,Shipped
SO06626,CUST00237,PROD0073,2025-08-03,490,12238.84,5997031.6,Shipped
SO06627,CUST00253,PROD0121,2025-08-18,746,22307.05,16641059.3,Shipped
SO06628,CUST00396,PROD0191,2025-11-09,181,12989.5,2351099.5,Delivered
SO06629,CUST00160,PROD0178,2026-06-07,74,25305.53,1872609.22,Processing
SO06630,CUST00328,PROD0106,2026-05-19,109,1289.15,140517.35,Shipped
SO06631,CUST00219,PROD0028,2025-05-29,164,14193.7,2327766.8,Shipped
SO06632,CUST00237,PROD0115,2026-07-21,624,12921.46,8062991.04,Pending
SO06633,CUST00038,PROD0150,2026-06-02,320,33435.76,10699443.2,Delivered
SO06634,CUST00063,PROD0046,2026-07-19,470,8301.44,3901676.8,Cancelled
SO06635,CUST00151,PROD0010,2025-01-11,573,14568.51,8347756.23,Pending
SO06636,CUST00074,PROD0083,2025-07-12,534,23254.33,12417812.22,Processing
SO06637,CUST00267,PROD0019,2025-09-30,31,26648.43,826101.33,Delivered
SO06638,CUST00039,PROD0100,2026-04-17,356,30093.32,10713221.92,Processing
SO06639,CUST00379,PROD0108,2026-07-03,325,12658.74,4114090.5,Delivered
SO06640,CUST00135,PROD0029,2025-12-11,364,10066.95,3664369.8,Processing
SO06641,CUST00257,PROD0108,2026-05-11,307,14949.55,4589511.85,Processing
SO06642,CUST00216,PROD0149,2025-04-27,385,26351.87,10145469.95,Pending
SO06643,CUST00340,PROD0062,2025-06-04,198,26722.25,5291005.5,Processing
SO06644,CUST00205,PROD0096,2025-02-01,250,2738.09,684522.5,Delivered
SO06645,CUST00277,PROD0152,2026-04-29,339,12213.94,4140525.66,Shipped
SO06646,CUST00168,PROD0076,2025-07-26,232,7652.16,1775301.12,Pending
SO06647,CUST00302,PROD0005,2025-06-16,319,31538.43,10060759.17,Shipped
SO06648,CUST00113,PROD0182,2026-03-02,565,13078.45,7389324.25,Processing
SO06649,CUST00071,PROD0075,2026-01-08,50,22872.95,1143647.5,Delivered
SO06650,CUST00424,PROD0081,2025-10-12,90,1840.45,165640.5,Pending
SO06651,CUST00330,PROD0098,2026-02-13,418,15380.31,6428969.58,Processing
SO06652,CUST00297,PROD0081,2025-02-15,583,1460.6,851529.8,Delivered
SO06653,CUST00328,PROD0168,2026-08-17,516,10713.85,5528346.6,Cancelled
SO06654,CUST00127,PROD0042,2026-06-08,159,24052.08,3824280.72,Pending
SO06655,CUST00087,PROD0029,2025-02-27,110,8750.59,962564.9,Shipped
SO06656,CUST00498,PROD0171,2026-02-17,45,14256.26,641531.7,Processing
SO06657,CUST00269,PROD0024,2025-07-06,264,6452.37,1703425.68,Processing
SO06658,CUST00455,PROD0112,2025-12-25,673,3257.97,2192613.81,Pending
SO06659,CUST00283,PROD0029,2026-05-09,375,10758.8,4034550.0,Shipped
SO06660,CUST00358,PROD0049,2026-07-20,394,7802.69,3074259.86,Shipped
SO06661,CUST00162,PROD0062,2025-03-12,572,25008.94,14305113.68,Pending
SO06662,CUST00391,PROD0164,2026-02-02,313,15995.2,5006497.6,Delivered
SO06663,CUST00359,PROD0073,2026-04-23,235,10646.95,2502033.25,Delivered
SO06664,CUST00221,PROD0120,2025-05-26,561,8610.18,4830310.98,Delivered
SO06665,CUST00411,PROD0102,2025-12-16,445,18926.57,8422323.65,Pending
SO06666,CUST00393,PROD0085,2025-04-22,359,3891.87,1397181.33,Shipped
SO06667,CUST00472,PROD0001,2026-02-23,611,9238.7,5644845.7,Delivered
SO06668,CUST00190,PROD0113,2025-02-28,524,33510.97,17559748.28,Delivered
SO06669,CUST00391,PROD0198,2025-01-29,750,13255.89,9941917.5,Delivered
SO06670,CUST00081,PROD0174,2026-07-12,638,31276.23,19954234.74,Delivered
SO06671,CUST00384,PROD0161,2025-10-19,483,11379.08,5496095.64,Delivered
SO06672,CUST00369,PROD0008,2026-07-09,154,30636.56,4718030.24,Processing
SO06673,CUST00484,PROD0128,2025-05-18,208,12627.34,2626486.72,Pending
SO06674,CUST00320,PROD0150,2026-03-14,313,29888.04,9354956.52,Delivered
SO06675,CUST00055,PROD0122,2025-06-06,300,20208.7,6062610.0,Shipped
SO06676,CUST00285,PROD0149,2025-11-18,710,22517.87,15987687.7,Delivered
SO06677,CUST00217,PROD0144,2026-07-21,303,31039.4,9404938.2,Pending
SO06678,CUST00012,PROD0171,2026-07-25,402,18783.08,7550798.16,Delivered
SO06679,CUST00192,PROD0120,2025-11-07,590,7425.73,4381180.7,Delivered
SO06680,CUST00101,PROD0142,2026-04-11,68,24764.18,1683964.24,Delivered
SO06681,CUST00296,PROD0153,2026-04-08,481,30890.39,14858277.59,Processing
SO06682,CUST00477,PROD0109,2025-12-19,86,10673.81,917947.66,Delivered
SO06683,CUST00439,PROD0042,2025-08-21,493,23468.75,11570093.75,Delivered
SO06684,CUST00202,PROD0183,2025-04-03,647,3621.69,2343233.43,Delivered
SO06685,CUST00106,PROD0198,2026-05-27,592,11017.0,6522064.0,Processing
SO06686,CUST00188,PROD0150,2026-01-28,419,28699.21,12024968.99,Pending
SO06687,CUST00274,PROD0021,2025-04-22,691,16812.5,11617437.5,Delivered
SO06688,CUST00137,PROD0010,2025-08-21,595,14607.97,8691742.15,Cancelled
SO06689,CUST00464,PROD0164,2026-08-12,633,17037.57,10784781.81,Processing
SO06690,CUST00059,PROD0023,2025-12-19,498,28743.88,14314452.24,Pending
SO06691,CUST00421,PROD0072,2025-10-17,60,7499.08,449944.8,Delivered
SO06692,CUST00302,PROD0026,2025-02-05,393,31102.03,12223097.79,Pending
SO06693,CUST00315,PROD0107,2026-03-20,636,26586.98,16909319.28,Pending
SO06694,CUST00396,PROD0199,2025-06-16,466,10661.67,4968338.22,Processing
SO06695,CUST00110,PROD0045,2025-09-02,183,10865.38,1988364.54,Delivered
SO06696,CUST00103,PROD0017,2026-05-19,579,22090.18,12790214.22,Processing
SO06697,CUST00100,PROD0108,2025-11-08,596,15155.74,9032821.04,Delivered
SO06698,CUST00455,PROD0012,2025-05-10,46,11066.52,509059.92,Processing
SO06699,CUST00081,PROD0109,2026-04-05,470,10360.67,4869514.9,Delivered
SO06700,CUST00300,PROD0023,2026-03-09,654,28574.15,18687494.1,Shipped
SO06701,CUST00038,PROD0041,2025-01-16,634,35828.54,22715294.36,Processing
SO06702,CUST00384,PROD0197,2026-08-25,262,26454.4,6931052.8,Delivered
SO06703,CUST00142,PROD0099,2026-01-27,28,2563.1,71766.8,Delivered
SO06704,CUST00001,PROD0111,2025-02-13,656,10809.67,7091143.52,Delivered
SO06705,CUST00281,PROD0085,2025-06-19,206,3351.4,690388.4,Delivered
SO06706,CUST00241,PROD0178,2026-01-19,670,28986.82,19421169.4,Delivered
SO06707,CUST00317,PROD0047,2025-12-10,154,22500.48,3465073.92,Delivered
SO06708,CUST00010,PROD0197,2025-02-23,395,28733.15,11349594.25,Delivered
SO06709,CUST00332,PROD0116,2026-05-05,314,7523.42,2362353.88,Delivered
SO06710,CUST00327,PROD0015,2025-05-19,85,10042.52,853614.2,Pending
SO06711,CUST00471,PROD0074,2025-08-04,148,27922.83,4132578.84,Delivered
SO06712,CUST00240,PROD0045,2026-07-17,70,13241.71,926919.7,Delivered
SO06713,CUST00214,PROD0135,2026-03-16,484,3745.33,1812739.72,Delivered
SO06714,CUST00062,PROD0126,2026-07-26,626,8931.34,5591018.84,Delivered
SO06715,CUST00248,PROD0028,2026-03-21,151,13930.47,2103500.97,Delivered
SO06716,CUST00260,PROD0058,2025-12-18,407,2782.97,1132668.79,Processing
SO06717,CUST00002,PROD0192,2026-07-07,691,4712.75,3256510.25,Delivered
SO06718,CUST00184,PROD0140,2026-03-02,701,1144.13,802035.13,Delivered
SO06719,CUST00360,PROD0042,2026-02-22,172,22594.71,3886290.12,Delivered
SO06720,CUST00279,PROD0097,2025-02-09,65,24553.13,1595953.45,Delivered
SO06721,CUST00440,PROD0006,2025-09-01,727,22270.66,16190769.82,Delivered
SO06722,CUST00475,PROD0098,2026-08-08,242,19645.91,4754310.22,Delivered
SO06723,CUST00100,PROD0076,2026-07-18,543,8212.99,4459653.57,Shipped
SO06724,CUST00004,PROD0194,2026-02-11,689,20743.53,14292292.17,Processing
SO06725,CUST00357,PROD0114,2025-09-24,310,13078.79,4054424.9,Shipped
SO06726,CUST00354,PROD0078,2026-08-04,213,23748.97,5058530.61,Delivered
SO06727,CUST00344,PROD0120,2025-04-26,378,7494.77,2833023.06,Pending
SO06728,CUST00426,PROD0154,2025-04-02,408,3335.98,1361079.84,Delivered
SO06729,CUST00299,PROD0047,2025-08-30,636,24705.99,15713009.64,Delivered
SO06730,CUST00248,PROD0099,2026-08-25,85,2121.96,180366.6,Delivered
SO06731,CUST00201,PROD0087,2025-04-15,515,30326.69,15618245.35,Cancelled
SO06732,CUST00077,PROD0097,2026-04-16,685,22720.25,15563371.25,Delivered
SO06733,CUST00338,PROD0020,2025-12-06,747,7298.34,5451859.98,Delivered
SO06734,CUST00275,PROD0055,2026-06-21,696,2275.36,1583650.56,Delivered
SO06735,CUST00321,PROD0131,2025-12-16,90,12791.41,1151226.9,Pending
SO06736,CUST00308,PROD0022,2025-07-11,616,20078.36,12368269.76,Delivered
SO06737,CUST00400,PROD0009,2025-05-13,90,28888.68,2599981.2,Delivered
SO06738,CUST00396,PROD0090,2025-03-04,164,33994.03,5575020.92,Delivered
SO06739,CUST00225,PROD0101,2026-07-18,360,5024.44,1808798.4,Processing
SO06740,CUST00096,PROD0071,2025-07-10,111,13532.0,1502052.0,Delivered
SO06741,CUST00373,PROD0007,2025-12-10,717,19008.3,13628951.1,Pending
SO06742,CUST00064,PROD0014,2025-11-16,99,23073.37,2284263.63,Processing
SO06743,CUST00310,PROD0161,2026-08-18,729,11180.94,8150905.26,Delivered
SO06744,CUST00092,PROD0177,2026-08-23,278,23315.4,6481681.2,Pending
SO06745,CUST00368,PROD0191,2025-01-29,410,10992.37,4506871.7,Pending
SO06746,CUST00437,PROD0089,2025-03-29,588,13895.57,8170595.16,Shipped
SO06747,CUST00027,PROD0152,2025-05-18,503,11741.52,5905984.56,Shipped
SO06748,CUST00420,PROD0139,2025-10-12,396,11029.18,4367555.28,Delivered
SO06749,CUST00087,PROD0090,2026-07-29,346,36755.73,12717482.58,Delivered
SO06750,CUST00091,PROD0020,2025-08-13,118,9243.95,1090786.1,Delivered
SO06751,CUST00194,PROD0189,2025-12-25,63,9700.42,611126.46,Delivered
